"gen","env","yield"
"2369/LH123HT","DEH1_2020",150.293660185968
"2369/LH123HT","DEH1_2020",135.194333051564
"2369/LH123HT","DEH1_2021",170.57
"2369/LH123HT","DEH1_2021",214.63
"2369/LH123HT","GAH1_2020",173.855316145393
"2369/LH123HT","GAH1_2020",185.758854513008
"2369/LH123HT","GAH1_2021",163.75
"2369/LH123HT","GAH1_2021",183.63
"2369/LH123HT","GAH2_2020",143.870708114962
"2369/LH123HT","GAH2_2020",200.545563651733
"2369/LH123HT","GAH2_2021",190.36
"2369/LH123HT","GAH2_2021",186.75
"2369/LH123HT","GEH1_2020",127.660433762062
"2369/LH123HT","GEH1_2020",187.548940381108
"2369/LH123HT","GEH1_2021",199.68
"2369/LH123HT","GEH1_2021",160.15
"2369/LH123HT","IAH1_2020",225.779985798817
"2369/LH123HT","IAH1_2020",224.628730926217
"2369/LH123HT","IAH1_2021",207.07
"2369/LH123HT","IAH1_2021",204.17
"2369/LH123HT","IAH2_2021",205.55
"2369/LH123HT","IAH2_2021",245.14
"2369/LH123HT","IAH3_2021",207.31
"2369/LH123HT","IAH3_2021",210.58
"2369/LH123HT","IAH4_2021",183.16
"2369/LH123HT","IAH4_2021",181.53
"2369/LH123HT","ILH1_2021",250.08
"2369/LH123HT","ILH1_2021",214.91
"2369/LH123HT","INH1_2020",199.229140929839
"2369/LH123HT","INH1_2020",241.018682840237
"2369/LH123HT","INH1_2021",187.74
"2369/LH123HT","INH1_2021",199.57
"2369/LH123HT","MIH1_2020",139.932692307692
"2369/LH123HT","MIH1_2020",170.581686390533
"2369/LH123HT","MIH1_2021",193.5
"2369/LH123HT","MIH1_2021",207.92
"2369/LH123HT","MNH1_2020",182.026103127642
"2369/LH123HT","MNH1_2020",173.044551986475
"2369/LH123HT","MNH1_2021",193.06
"2369/LH123HT","MNH1_2021",206.85
"2369/LH123HT","MOH1_2020",112.2693966486
"2369/LH123HT","MOH1_2020",150.092585152404
"2369/LH123HT","NCH1_2020",67.8620792003381
"2369/LH123HT","NCH1_2020",85.8011158072696
"2369/LH123HT","NCH1_2021",180.61
"2369/LH123HT","NCH1_2021",139.59
"2369/LH123HT","NEH1_2020",152.248305425967
"2369/LH123HT","NEH1_2020",103.616393228393
"2369/LH123HT","NEH1_2021",9.65
"2369/LH123HT","NEH1_2021",17.64
"2369/LH123HT","NEH2_2020",141.147655790364
"2369/LH123HT","NEH2_2020",147.00483424185
"2369/LH123HT","NEH2_2021",199.85
"2369/LH123HT","NEH2_2021",220.18
"2369/LH123HT","NEH3_2020",210.165281761897
"2369/LH123HT","NEH3_2020",201.826314829453
"2369/LH123HT","NEH3_2021",263.38
"2369/LH123HT","NEH3_2021",215.44
"2369/LH123HT","NYH2_2020",186.504341408043
"2369/LH123HT","NYH2_2020",185.566336432798
"2369/LH123HT","NYH2_2021",193.27
"2369/LH123HT","NYH2_2021",208.86
"2369/LH123HT","NYH3_2020",250.619653665016
"2369/LH123HT","NYH3_2020",172.266886124864
"2369/LH123HT","NYH3_2021",192.03
"2369/LH123HT","NYH3_2021",189.82
"2369/LH123HT","OHH1_2020",251.27578021978
"2369/LH123HT","OHH1_2020",254.997220625528
"2369/LH123HT","SCH1_2020",73.8260992392223
"2369/LH123HT","SCH1_2020",35.7871359256129
"2369/LH123HT","SCH1_2021",106.5
"2369/LH123HT","SCH1_2021",51.82
"2369/LH123HT","TXH1_2020",146.063214758093
"2369/LH123HT","TXH1_2020",95.2575824175824
"2369/LH123HT","TXH1_2021",123.33
"2369/LH123HT","TXH1_2021",156.27
"2369/LH123HT","TXH2_2020",132.254666600368
"2369/LH123HT","TXH2_2020",184.646336930038
"2369/LH123HT","TXH2_2021",225.94
"2369/LH123HT","TXH2_2021",200.28
"2369/LH123HT","TXH3_2020",131.2478546666
"2369/LH123HT","TXH3_2020",124.494386862911
"2369/LH123HT","TXH3_2021",32.15
"2369/LH123HT","TXH3_2021",71.82
"2369/LH123HT","WIH1_2020",141.176928994083
"2369/LH123HT","WIH1_2020",173.380674978867
"2369/LH123HT","WIH1_2021",200.85
"2369/LH123HT","WIH1_2021",215.32
"2369/LH123HT","WIH2_2020",216.043975993238
"2369/LH123HT","WIH2_2020",228.366613947591
"2369/LH123HT","WIH2_2021",172.08
"2369/LH123HT","WIH2_2021",117.86
"2369/LH123HT","WIH3_2020",241.36971580727
"2369/LH123HT","WIH3_2020",122.715203127642
"2369/LH123HT","WIH3_2021",186.33
"2369/LH123HT","WIH3_2021",127.68
"B14A/H95","DEH1_2020",136.608284023669
"B14A/H95","DEH1_2020",106.760662721893
"B14A/H95","DEH1_2021",184.9
"B14A/H95","DEH1_2021",147.38
"B14A/H95","GAH1_2020",130.110901098901
"B14A/H95","GAH1_2020",132.83698666291
"B14A/H95","GAH1_2021",127.33
"B14A/H95","GAH1_2021",149.25
"B14A/H95","GAH2_2020",100.347161538462
"B14A/H95","GAH2_2020",69.0413112426036
"B14A/H95","GAH2_2021",142.15
"B14A/H95","GAH2_2021",161.03
"B14A/H95","GEH1_2020",88.9960389821116
"B14A/H95","GEH1_2020",74.1534337448613
"B14A/H95","GEH1_2021",109.24
"B14A/H95","GEH1_2021",206.36
"B14A/H95","IAH1_2020",173.904923076923
"B14A/H95","IAH1_2020",195.053063736264
"B14A/H95","IAH1_2021",128.03
"B14A/H95","IAH1_2021",123.25
"B14A/H95","IAH2_2021",179.1
"B14A/H95","IAH2_2021",138.01
"B14A/H95","IAH3_2021",132.32
"B14A/H95","IAH3_2021",183.23
"B14A/H95","IAH4_2021",140.71
"B14A/H95","IAH4_2021",154.71
"B14A/H95","ILH1_2021",162.12
"B14A/H95","ILH1_2021",169.19
"B14A/H95","INH1_2020",235.115867117498
"B14A/H95","INH1_2020",140.066719729501
"B14A/H95","INH1_2021",145.02
"B14A/H95","INH1_2021",146.58
"B14A/H95","MIH1_2020",101.71978021978
"B14A/H95","MIH1_2020",110.128252747253
"B14A/H95","MIH1_2021",226.46
"B14A/H95","MIH1_2021",135.23
"B14A/H95","MNH1_2020",124.505010989011
"B14A/H95","MNH1_2020",170.670811496196
"B14A/H95","MNH1_2021",147.5
"B14A/H95","MNH1_2021",137.91
"B14A/H95","MOH1_2020",149.82941872607
"B14A/H95","MOH1_2020",62.1174567152305
"B14A/H95","NCH1_2020",93.901526556213
"B14A/H95","NCH1_2020",102.544919695689
"B14A/H95","NCH1_2021",148.1
"B14A/H95","NCH1_2021",171.52
"B14A/H95","NEH1_2020",132.697328276713
"B14A/H95","NEH1_2020",155.201818921204
"B14A/H95","NEH1_2021",100.48
"B14A/H95","NEH1_2021",147.38
"B14A/H95","NEH2_2020",169.585267030682
"B14A/H95","NEH2_2020",134.496115144731
"B14A/H95","NEH2_2021",138.48
"B14A/H95","NEH2_2021",107.52
"B14A/H95","NEH3_2020",142.899529898791
"B14A/H95","NEH3_2020",127.64609590825
"B14A/H95","NEH3_2021",170.62
"B14A/H95","NEH3_2021",189.32
"B14A/H95","NYH2_2020",156.849665499336
"B14A/H95","NYH2_2020",121.795464315904
"B14A/H95","NYH2_2021",153.69
"B14A/H95","NYH2_2021",131.43
"B14A/H95","NYH3_2020",166.566370245139
"B14A/H95","NYH3_2020",136.44248143944
"B14A/H95","NYH3_2021",190.71
"B14A/H95","NYH3_2021",198.86
"B14A/H95","OHH1_2020",195.072865595942
"B14A/H95","OHH1_2020",199.655114116653
"B14A/H95","SCH1_2020",82.1755441673711
"B14A/H95","SCH1_2020",34.8666685714286
"B14A/H95","SCH1_2021",50.96
"B14A/H95","SCH1_2021",60.68
"B14A/H95","TXH1_2020",127.694847993635
"B14A/H95","TXH1_2020",159.617910198399
"B14A/H95","TXH1_2021",151.8
"B14A/H95","TXH1_2021",143.2
"B14A/H95","TXH2_2020",140.37990293869
"B14A/H95","TXH2_2020",139.703576052906
"B14A/H95","TXH2_2021",143.54
"B14A/H95","TXH2_2021",177.89
"B14A/H95","TXH3_2020",117.253270588235
"B14A/H95","TXH3_2020",83.2989967679379
"B14A/H95","TXH3_2021",47.86
"B14A/H95","TXH3_2021",49.03
"B14A/H95","WIH1_2020",144.936234319527
"B14A/H95","WIH1_2020",91.4287762468301
"B14A/H95","WIH1_2021",216.22
"B14A/H95","WIH1_2021",191.58
"B14A/H95","WIH2_2020",134.330129163145
"B14A/H95","WIH2_2020",188.835545731192
"B14A/H95","WIH2_2021",77.41
"B14A/H95","WIH2_2021",267.95
"B14A/H95","WIH3_2020",125.160436179205
"B14A/H95","WIH3_2020",202.374678613694
"B14A/H95","WIH3_2021",72.93
"B14A/H95","WIH3_2021",44.86
"B37/H95","DEH1_2020",151.680608622147
"B37/H95","DEH1_2020",120.799526627219
"B37/H95","DEH1_2021",186.08
"B37/H95","DEH1_2021",218.23
"B37/H95","GAH1_2020",64.0537882971729
"B37/H95","GAH1_2020",92.6301538461538
"B37/H95","GAH1_2021",117.74
"B37/H95","GAH1_2021",92.87
"B37/H95","GAH2_2020",99.1164902789518
"B37/H95","GAH2_2020",188.379141504649
"B37/H95","GAH2_2021",261.66
"B37/H95","GAH2_2021",211.71
"B37/H95","GEH1_2020",84.2107844048113
"B37/H95","GEH1_2020",74.2186825886933
"B37/H95","GEH1_2021",215.03
"B37/H95","GEH1_2021",244.1
"B37/H95","IAH1_2020",186.796494819466
"B37/H95","IAH1_2020",140.334107957976
"B37/H95","IAH1_2021",113.31
"B37/H95","IAH1_2021",140.3
"B37/H95","IAH2_2021",200.07
"B37/H95","IAH2_2021",140.26
"B37/H95","IAH3_2021",181.06
"B37/H95","IAH3_2021",156.09
"B37/H95","IAH4_2021",189.52
"B37/H95","IAH4_2021",168.58
"B37/H95","ILH1_2021",216.88
"B37/H95","ILH1_2021",177.38
"B37/H95","INH1_2020",138.711536094675
"B37/H95","INH1_2020",172.728864446323
"B37/H95","INH1_2021",157.98
"B37/H95","INH1_2021",142.81
"B37/H95","MIH1_2020",98.7476043956044
"B37/H95","MIH1_2020",98.8480270498732
"B37/H95","MIH1_2021",173.39
"B37/H95","MIH1_2021",175.14
"B37/H95","MNH1_2020",127.948503803888
"B37/H95","MNH1_2020",141.774192730347
"B37/H95","MNH1_2021",136.62
"B37/H95","MNH1_2021",139.69
"B37/H95","MOH1_2020",125.268735120084
"B37/H95","MOH1_2020",120.009088757396
"B37/H95","NCH1_2020",102.277347829248
"B37/H95","NCH1_2020",85.2359594251902
"B37/H95","NCH1_2021",161.99
"B37/H95","NCH1_2021",141.35
"B37/H95","NEH1_2020",161.84890116287
"B37/H95","NEH1_2020",138.407956601403
"B37/H95","NEH1_2021",98.16
"B37/H95","NEH1_2021",77.5
"B37/H95","NEH2_2020",141.722013662014
"B37/H95","NEH2_2020",149.104533522195
"B37/H95","NEH2_2021",72.76
"B37/H95","NEH2_2021",124.74
"B37/H95","NEH3_2020",141.196180740673
"B37/H95","NEH3_2020",163.592206776176
"B37/H95","NEH3_2021",161.74
"B37/H95","NEH3_2021",192.51
"B37/H95","NYH2_2020",113.958556889265
"B37/H95","NYH2_2020",124.412536070523
"B37/H95","NYH2_2021",136.12
"B37/H95","NYH2_2021",158.99
"B37/H95","NYH3_2020",178.640711991305
"B37/H95","NYH3_2020",126.831402197802
"B37/H95","NYH3_2021",187.82
"B37/H95","NYH3_2021",163.98
"B37/H95","OHH1_2020",156.680987320372
"B37/H95","OHH1_2020",171.048791208791
"B37/H95","SCH1_2020",63.8045376162299
"B37/H95","SCH1_2020",24.5416690194421
"B37/H95","SCH1_2021",52.09
"B37/H95","SCH1_2021",81.88
"B37/H95","TXH1_2020",128.893717269156
"B37/H95","TXH1_2020",171.55635224504
"B37/H95","TXH1_2021",117.79
"B37/H95","TXH1_2021",159.85
"B37/H95","TXH2_2020",73.0855402516036
"B37/H95","TXH2_2020",130.103308139824
"B37/H95","TXH2_2021",177.44
"B37/H95","TXH2_2021",139.52
"B37/H95","TXH3_2020",97.7590713539854
"B37/H95","TXH3_2020",105.095133310129
"B37/H95","TXH3_2021",25.91
"B37/H95","TXH3_2021",45.05
"B37/H95","WIH1_2020",12.7714753338969
"B37/H95","WIH1_2020",106.406714708369
"B37/H95","WIH1_2021",171.69
"B37/H95","WIH1_2021",214.89
"B37/H95","WIH2_2020",186.125104818259
"B37/H95","WIH2_2020",128.43314353339
"B37/H95","WIH2_2021",177.45
"B37/H95","WIH2_2021",170.61
"B37/H95","WIH3_2020",107.826096872358
"B37/H95","WIH3_2020",81.2579949281488
"B37/H95","WIH3_2021",161.8
"B37/H95","WIH3_2021",114.41
"B37/OH43","DEH1_2020",114.402380388842
"B37/OH43","DEH1_2020",119.964902789518
"B37/OH43","DEH1_2021",171.03
"B37/OH43","DEH1_2021",166.61
"B37/OH43","GAH1_2020",102.722760777684
"B37/OH43","GAH1_2020",102.982216962525
"B37/OH43","GAH1_2021",171.26
"B37/OH43","GAH1_2021",159.08
"B37/OH43","GAH2_2020",128.965584446323
"B37/OH43","GAH2_2020",152.511550295858
"B37/OH43","GAH2_2021",188.78
"B37/OH43","GAH2_2021",226.62
"B37/OH43","GEH1_2020",88.4221541043538
"B37/OH43","GEH1_2020",175.615106414433
"B37/OH43","GEH1_2021",179.1
"B37/OH43","GEH1_2021",215.77
"B37/OH43","IAH1_2020",145.876290786137
"B37/OH43","IAH1_2020",144.887787561889
"B37/OH43","IAH1_2021",143.13
"B37/OH43","IAH1_2021",186
