"gen","env","yield"
"LH195/LH210","ARH1_2016",112.6944506
"LH195/LH210","ARH1_2016",119.4779269
"LH195/LH210","ARH1_2017",137.19
"LH195/LH210","ARH1_2017",27.19
"LH195/LH210","ARH2_2016",23.98244194
"LH195/LH210","ARH2_2016",24.02497728
"LH195/LH210","ARH2_2017",145.94
"LH195/LH210","ARH2_2017",133.92
"LH195/LH210","GAH1_2016",130.2262499
"LH195/LH210","GAH1_2016",134.1413875
"LH195/LH210","GAH1_2017",214.99
"LH195/LH210","GAH1_2017",156.42
"LH195/LH210","IAH1_2016",151.7737366
"LH195/LH210","IAH1_2016",119.8780037
"LH195/LH210","IAH1_2017",260.86
"LH195/LH210","IAH1_2017",202.98
"LH195/LH210","IAH3_2016",189.2617561
"LH195/LH210","IAH3_2016",212.0031691
"LH195/LH210","IAH3_2017",256.02
"LH195/LH210","IAH3_2017",241.08
"LH195/LH210","NCH1_2016",162.3776785
"LH195/LH210","NCH1_2016",157.8405621
"LH195/LH210","NCH1_2017",193.33
"LH195/LH210","NCH1_2017",182.11
"LH195/LH210","TXH1_2016",145.6880585
"LH195/LH210","TXH1_2016",140.3313936
"LH195/LH210","TXH1-Dry_2017",205.42
"LH195/LH210","TXH1-Dry_2017",211.69
"LH195/LH210","TXH1-Early_2017",230.71
"LH195/LH210","TXH1-Early_2017",204.98
"LH195/LH210","TXH1-Late_2017",121.13
"LH195/LH210","TXH1-Late_2017",126.27
"LH195/LH210","TXH2_2016",179.1306041
"LH195/LH210","TXH2_2016",211.1694006
"LH195/LH210","TXH2_2017",209.11
"LH195/LH210","TXH2_2017",173.96
"LH195/PHJ65","ARH1_2016",98.28034831
"LH195/PHJ65","ARH1_2016",128.586399
"LH195/PHJ65","ARH1_2017",155.62
"LH195/PHJ65","ARH1_2017",100.41
"LH195/PHJ65","ARH2_2016",30.69858208
"LH195/PHJ65","ARH2_2016",22.13437653
"LH195/PHJ65","ARH2_2017",148.45
"LH195/PHJ65","ARH2_2017",135.4
"LH195/PHJ65","GAH1_2016",124.7202641
"LH195/PHJ65","GAH1_2016",116.6067692
"LH195/PHJ65","GAH1_2017",151.7
"LH195/PHJ65","GAH1_2017",91.98
"LH195/PHJ65","IAH1_2016",100.2883389
"LH195/PHJ65","IAH1_2016",113.6614983
"LH195/PHJ65","IAH1_2017",173.41
"LH195/PHJ65","IAH1_2017",223.55
"LH195/PHJ65","IAH3_2016",128.1705131
"LH195/PHJ65","IAH3_2016",137.5909615
"LH195/PHJ65","IAH3_2017",229.49
"LH195/PHJ65","IAH3_2017",232.8
"LH195/PHJ65","NCH1_2016",169.804143
"LH195/PHJ65","NCH1_2016",172.0491123
"LH195/PHJ65","NCH1_2017",157.83
"LH195/PHJ65","NCH1_2017",208.78
"LH195/PHJ65","TXH1_2016",119.1686716
"LH195/PHJ65","TXH1_2016",137.487732
"LH195/PHJ65","TXH1-Dry_2017",180.93
"LH195/PHJ65","TXH1-Dry_2017",192.41
"LH195/PHJ65","TXH1-Early_2017",207.79
"LH195/PHJ65","TXH1-Early_2017",214.81
"LH195/PHJ65","TXH1-Late_2017",90.73
"LH195/PHJ65","TXH1-Late_2017",106.89
"LH195/PHJ65","TXH2_2016",181.0680552
"LH195/PHJ65","TXH2_2016",212.1685904
"LH195/PHJ65","TXH2_2017",193.17
"LH195/PHJ65","TXH2_2017",228.61
"LH195/PHN47","ARH1_2016",105.639812
"LH195/PHN47","ARH1_2016",117.8644414
"LH195/PHN47","ARH1_2017",100.35
"LH195/PHN47","ARH1_2017",166.92
"LH195/PHN47","ARH2_2016",25.97627025
"LH195/PHN47","ARH2_2016",29.91948697
"LH195/PHN47","ARH2_2017",129.96
"LH195/PHN47","ARH2_2017",116.42
"LH195/PHN47","GAH1_2016",131.6970443
"LH195/PHN47","GAH1_2016",141.1389566
"LH195/PHN47","GAH1_2017",179.16
"LH195/PHN47","GAH1_2017",202.79
"LH195/PHN47","IAH1_2016",139.0027952
"LH195/PHN47","IAH1_2016",166.4943839
"LH195/PHN47","IAH1_2017",232.31
"LH195/PHN47","IAH1_2017",197.89
"LH195/PHN47","IAH3_2016",184.17724
"LH195/PHN47","IAH3_2016",173.7268904
