"gen","env","yield"
"CG118/CGR01","COH1_2017",64.38
"CG118/CGR01","COH1_2017",108.17
"CG118/CGR01","IAH2_2017",162.18
"CG118/CGR01","IAH2_2017",164.38
"CG118/CGR01","IAH4_2017",166.98
"CG118/CGR01","IAH4_2017",125.96
"CG118/CGR01","MIH1_2017",119.94
"CG118/CGR01","MIH1_2017",166.51
"CG118/CGR01","MNH1_2017",138.71
"CG118/CGR01","MNH1_2017",174.57
"CG118/CGR01","NYH1_2017",85.69
"CG118/CGR01","NYH1_2017",67.11
"CG118/CGR01","NYH2_2017",178.85
"CG118/CGR01","NYH2_2017",199.07
"CG118/CGR01","ONH1_2017",185.21
"CG118/CGR01","ONH1_2017",241.3
"CG118/CGR01","ONH2_2017",80.12
"CG118/CGR01","ONH2_2017",49.28
"CG118/CGR01","WIH1_2017",154.2572308
"CG118/CGR01","WIH1_2017",183.5958766
"CG118/CGR01","WIH2_2017",166.7655418
"CG118/CGR01","WIH2_2017",148.1076822
"CG120/3IIH6","COH1_2017",110.46
"CG120/3IIH6","COH1_2017",54.51
"CG120/3IIH6","IAH2_2017",151.26
"CG120/3IIH6","IAH2_2017",160.87
"CG120/3IIH6","IAH4_2017",159.09
"CG120/3IIH6","IAH4_2017",153.4
"CG120/3IIH6","MIH1_2017",157.7
"CG120/3IIH6","MIH1_2017",171.02
"CG120/3IIH6","MNH1_2017",154.43
"CG120/3IIH6","MNH1_2017",142.91
"CG120/3IIH6","NYH1_2017",135.8
"CG120/3IIH6","NYH1_2017",125.19
"CG120/3IIH6","NYH2_2017",142.09
"CG120/3IIH6","NYH2_2017",174.98
"CG120/3IIH6","ONH1_2017",208.29
"CG120/3IIH6","ONH1_2017",216.63
"CG120/3IIH6","ONH2_2017",66.91
"CG120/3IIH6","ONH2_2017",72.55
"CG120/3IIH6","WIH1_2017",228.4071429
"CG120/3IIH6","WIH1_2017",189.5595596
"CG120/3IIH6","WIH2_2017",173.9262629
"CG120/3IIH6","WIH2_2017",181.8607405
"CG120/LH162","COH1_2017",92.58
"CG120/LH162","COH1_2017",131.34
"CG120/LH162","IAH2_2017",132.47
"CG120/LH162","IAH2_2017",139.14
"CG120/LH162","IAH4_2017",132.78
"CG120/LH162","IAH4_2017",127.65
"CG120/LH162","MIH1_2017",122.12
"CG120/LH162","MIH1_2017",117.09
"CG120/LH162","MNH1_2017",128.39
"CG120/LH162","MNH1_2017",126.68
"CG120/LH162","NYH1_2017",89.74
"CG120/LH162","NYH1_2017",116.83
"CG120/LH162","NYH2_2017",157.56
"CG120/LH162","NYH2_2017",130.66
"CG120/LH162","ONH1_2017",176.51
"CG120/LH162","ONH1_2017",142.99
"CG120/LH162","ONH2_2017",66.74
"CG120/LH162","ONH2_2017",55.58
"CG120/LH162","WIH1_2017",138.9774218
"CG120/LH162","WIH1_2017",69.52360778
"CG120/LH162","WIH2_2017",135.1678047
"CG120/LH162","WIH2_2017",152.4625106
"CG120/LH185","COH1_2017",129.14
"CG120/LH185","COH1_2017",117.3
"CG120/LH185","IAH2_2017",163.46
"CG120/LH185","IAH2_2017",192.67
"CG120/LH185","IAH4_2017",150.12
"CG120/LH185","IAH4_2017",155.24
"CG120/LH185","MIH1_2017",213.22
"CG120/LH185","MIH1_2017",189.71
"CG120/LH185","MNH1_2017",162.33
"CG120/LH185","MNH1_2017",161.51
"CG120/LH185","NYH1_2017",101.78
"CG120/LH185","NYH1_2017",121.9
"CG120/LH185","NYH2_2017",191.9
